air_temp [K],process_temp [K],speed [RPM],torque [Nm],tool_wear [min],product_type_H,product_type_L,product_type_M
0.6847826086956542,0.6172839506172823,0.3626309662398137,0.27472527472527475,0.3201581027667984,0,0,1
0.4565217391304341,0.6296296296296306,0.16239813736903377,0.5109890109890111,0.3675889328063241,0,1,0
0.22826086956521396,0.37037037037036935,0.17462165308498254,0.587912087912088,0.3715415019762846,0,1,0
0.4347826086956527,0.3827160493827178,0.2724097788125728,0.3585164835164835,0.7944664031620553,0,1,0
0.4347826086956527,0.37037037037036935,0.14668218859138532,0.6387362637362638,0.8221343873517787,0,0,1
0.6586956521739141,0.5543209876543206,0.05878928987194412,0.7380494505494506,0.7628458498023716,0,1,0
0.8423913043478272,0.6913580246913589,0.09720605355064028,0.6777472527472528,0.6600790513833992,0,1,0
0.5978260869565225,0.6172839506172823,0.2450523864959255,0.4189560439560439,0.5691699604743083,0,1,0
0.47391304347826296,0.6617283950617282,0.1169965075669383,0.6138736263736264,0.8814229249011858,0,1,0
0.5847826086956524,0.6716049382716027,0.12223515715948778,0.7995879120879121,0.5296442687747036,0,1,0
0.28260869565217056,0.40740740740740766,0.22933643771827705,0.43956043956043955,0.15810276679841898,0,1,0
0.7282608695652171,0.5308641975308641,0.16356228172293363,0.6181318681318682,0.7154150197628458,0,1,0
0.35869565217391475,0.4938271604938258,0.29336437718277064,0.32554945054945056,0.2134387351778656,1,0,0
0.4782608695652155,0.5679012345679024,0.17112922002328287,0.5027472527472527,0.07509881422924901,1,0,0
0.5652173913043473,0.7283950617283972,0.04540162980209546,0.6744505494505495,0.6521739130434783,0,0,1
0.17065217391304294,0.27160493827160276,0.12689173457508732,0.8031593406593408,0.39920948616600793,1,0,0
0.7608695652173922,0.7530864197530871,0.22642607683352736,0.41620879120879123,0.7312252964426877,0,0,1
0.5652173913043473,0.777777777777777,0.40686845168800934,0.26373626373626374,0.40711462450592883,0,0,1
0.576086956521741,0.666666666666669,0.17636786961583237,0.506868131868132,0.10276679841897234,0,1,0
0.21739130434782636,0.34567901234567944,0.31548311990686845,0.3282967032967033,0.5454545454545454,0,0,1
0.7750000000000005,0.7469135802469129,0.90046565774156,0.07843406593406593,0.07509881422924901,0,1,0
0.4456521739130403,0.4197530864197561,0.29220023282887075,0.440934065934066,0.26877470355731226,0,1,0
0.5228260869565227,0.6641975308641951,0.20547147846332944,0.4635989010989011,0.841897233201581,0,1,0
0.30434782608695815,0.2469135802469129,0.14318975552968569,0.6167582417582419,0.6284584980237155,0,1,0
0.15217391304347597,0.27160493827160276,0.14668218859138532,0.6359890109890111,0.5454545454545454,0,1,0
0.40652173913043627,0.4864197530864181,0.17753201396973226,0.7263736263736265,0.7351778656126482,0,1,0
0.6847826086956542,0.6172839506172823,0.18975552968568102,0.4903846153846154,0.09486166007905138,0,1,0
0.5880434782608668,0.5086419753086411,0.09254947613504075,0.6873626373626375,0.849802371541502,0,1,0
0.6304347826086977,0.666666666666669,0.1979045401629802,0.5178571428571429,0.7272727272727273,0,1,0
0.4999999999999969,0.6913580246913589,0.31140861466821884,0.3379120879120879,0.5296442687747036,0,0,1
0.7499999999999984,0.7407407407407387,0.28230500582072177,0.3791208791208791,0.007905138339920948,0,0,1
0.5869565217391287,0.6049382716049407,0.2351571594877765,0.47664835164835173,0.1976284584980237,0,0,1
0.7695652173913036,0.5851851851851847,0.12165308498253784,0.6703296703296704,0.6521739130434783,0,1,0
0.3619565217391292,0.5185185185185157,0.1920838183934808,0.5821428571428572,0.857707509881423,0,1,0
0.22826086956521396,0.3580246913580279,0.27182770663562283,0.3667582417582418,0.6284584980237155,0,1,0
0.8369565217391303,0.6790123456790105,0.19965075669383003,0.5755494505494506,0.7272727272727273,0,1,0
0.880434782608693,0.7506172839506132,0.07450523864959255,0.7175824175824176,0.2134387351778656,0,1,0
0.23913043478260776,0.3086419753086411,0.09254947613504075,0.723901098901099,0.7470355731225297,0,1,0
0.8663043478260848,0.7679012345679025,0.20547147846332944,0.44299450549450553,0.8458498023715415,0,1,0
0.23913043478260776,0.40740740740740766,0.08847497089639116,0.6991758241758242,0.7075098814229249,0,1,0
0.7391304347826109,0.5308641975308641,0.21129220023282888,0.46978021978021983,0.6363636363636364,0,0,1
0.25000000000000155,0.34567901234567944,0.1530849825378347,0.6703296703296704,0.10276679841897234,0,0,1
0.841304347826089,0.6703703703703693,0.11466821885913853,0.5907967032967034,0.1067193675889328,0,1,0
0.8010869565217407,0.6629629629629616,0.07217694994179279,0.8166208791208792,0.4782608695652174,0,1,0
0.2967391304347788,0.3308641975308641,0.14435389988358557,0.8265109890109891,0.05533596837944664,0,1,0
0.7304347826086933,0.6370370370370383,0.11641443538998836,0.7965659340659341,0.36363636363636365,0,1,0
0.6913043478260893,0.5493827160493797,0.09662398137369034,0.781043956043956,0.7193675889328063,0,1,0
0.6847826086956542,0.6543209876543206,0.18451688009313155,0.4986263736263737,0.5612648221343873,0,1,0
0.7826086956521736,0.5925925925925923,0.19732246798603026,0.4903846153846154,0.5810276679841897,0,1,0
0.8913043478260868,0.8271604938271567,0.10011641443538999,0.5590659340659341,0.30039525691699603,0,1,0
0.3510869565217354,0.4160493827160488,0.13445867287543656,0.7370879120879121,0.7786561264822134,0,1,0
0.19565217391304496,0.27160493827160276,0.16763678696158324,0.6346153846153847,0.6561264822134387,0,1,0
0.7989130434782582,0.6320987654320975,0.0989522700814901,0.6888736263736265,0.6956521739130435,0,1,0
0.6695652173913017,0.6024691358024669,0.859720605355064,0.11085164835164836,0.3794466403162055,0,0,1
0.35869565217391475,0.3209876543209896,0.0640279394644936,0.778846153846154,0.12648221343873517,0,1,0
0.40869565217391257,0.4259259259259233,0.05820721769499418,0.8456043956043957,0.7509881422924901,0,1,0
0.3130434782608695,0.4049382716049408,0.13271245634458673,0.6896978021978022,0.8458498023715415,0,1,0
0.4347826086956527,0.3580246913580279,0.15424912689173456,0.4656593406593408,0.16600790513833993,0,1,0
0.36521739130434977,0.5370370370370383,0.13562281722933645,0.9019230769230769,0.2490118577075099,0,1,0
0.35217391304347967,0.5493827160493797,0.09545983701979045,0.9179945054945055,0.11067193675889328,0,1,0
0.2717391304347829,0.4938271604938258,0.309662398137369,0.37774725274725274,0.7905138339920948,0,0,1
0.5934782608695637,0.7629629629629616,0.11583236321303841,0.7478021978021979,0.7549407114624506,0,1,0
0.8021739130434787,0.6135802469135819,0.10360884749708964,0.7100274725274727,0.7391304347826086,0,1,0
0.5260869565217371,0.5246913580246899,0.15541327124563445,0.5181318681318683,0.841897233201581,0,1,0
0.18478260869565116,0.27160493827160276,0.1559953434225844,0.6030219780219781,0.7549407114624506,0,1,0
0.4706521739130423,0.37901234567901043,0.11466821885913853,0.8328296703296705,0.6719367588932806,0,1,0
0.5336956521739102,0.4419753086419721,0.8783469150174622,0.09546703296703297,0.3359683794466403,0,0,1
0.6195652173913039,0.8024691358024669,0.19266589057043074,0.5178571428571429,0.5533596837944664,0,0,1
0.31521739130434573,0.2469135802469129,0.30267753201396974,0.39285714285714285,0.35968379446640314,0,1,0
0.5793478260869555,0.6839506172839512,0.0890570430733411,0.8714285714285714,0.07114624505928854,0,1,0
0.21739130434782636,0.3086419753086411,0.2240977881257276,0.40796703296703296,0.007905138339920948,0,1,0
0.7173913043478233,0.6296296296296306,0.20779976717112922,0.5412087912087913,0.2450592885375494,0,1,0
0.5869565217391287,0.6296296296296306,0.3410942956926659,0.3282967032967033,0.33201581027667987,0,1,0
0.6369565217391328,0.7296296296296306,0.20838183934807916,0.4736263736263737,0.83399209486166,0,1,0
0.5652173913043473,0.5185185185185157,0.13329452852153667,0.5782967032967034,0.8300395256916996,1,0,0
0.7173913043478233,0.5679012345679024,0.28230500582072177,0.39285714285714285,0.3952569169960474,1,0,0
0.9130434782608682,0.9135802469135819,0.13853317811408614,0.6153846153846154,0.7233201581027668,0,1,0
0.29347826086956436,0.22222222222222301,0.15075669383003493,0.5467032967032968,0.39920948616600793,0,0,1
0.0,0.012345679012348452,0.2450523864959255,0.44505494505494514,0.7272727272727273,0,0,1
0.69673913043478,0.566666666666669,0.09254947613504075,0.7170329670329672,0.31620553359683795,0,1,0
0.7282608695652171,0.5185185185185157,0.330034924330617,0.3214285714285714,0.758893280632411,1,0,0
0.7260869565217408,0.6703703703703693,0.2712456344586729,0.4038461538461539,0.8853754940711462,1,0,0
0.7608695652173922,0.6543209876543206,0.2171129220023283,0.4505494505494506,0.5652173913043478,0,0,1
0.23913043478260776,0.3086419753086411,0.09254947613504075,0.723901098901099,0.7470355731225297,0,1,0
0.7326086956521758,0.5765432098765435,0.11816065192083819,0.6560439560439562,0.6126482213438735,0,1,0
0.20652173913043256,0.29629629629629967,0.3032596041909197,0.37637362637362637,0.5731225296442688,0,1,0
0.23913043478260776,0.3580246913580279,0.20139697322467986,0.4546703296703297,0.5296442687747036,0,1,0
0.7402173913043489,0.6716049382716027,0.12339930151338765,0.6771978021978022,0.24110671936758893,0,0,1
0.22826086956521396,0.3580246913580279,0.15774155995343422,0.5851648351648352,0.4505928853754941,0,1,0
0.7934782608695674,0.5802469135802438,0.11466821885913853,0.8653846153846154,0.31620553359683795,0,1,0
0.8043478260869551,0.8024691358024669,0.16239813736903377,0.6002747252747254,0.6561264822134387,0,1,0
0.8043478260869551,0.5987654320987665,0.10884749708963912,0.5413461538461539,0.039525691699604744,0,1,0
0.7608695652173922,0.641975308641972,0.12223515715948778,0.6239010989010989,0.13043478260869565,0,1,0
0.7826086956521736,0.5925925925925923,0.1559953434225844,0.44917582417582425,0.16996047430830039,0,1,0
0.923913043478262,0.8395061728395052,0.26251455180442373,0.37225274725274726,0.5612648221343873,0,1,0
0.9130434782608682,0.8641975308641952,0.23050058207217694,0.5000000000000001,0.5928853754940712,1,0,0
0.8978260869565219,0.8296296296296307,0.046565774155995346,0.731456043956044,0.8616600790513834,0,1,0
0.7826086956521736,0.6049382716049407,0.08207217694994179,0.7263736263736265,0.5098814229249012,0,1,0
0.3804347826086961,0.5061728395061742,0.12165308498253784,0.6291208791208792,0.1067193675889328,0,0,1
0.7510869565217366,0.6679012345679024,0.880093131548312,0.09395604395604397,0.03557312252964427,0,0,1
0.4239130434782589,0.34567901234567944,0.15715948777648428,0.587912087912088,0.2490118577075099,0,1,0
0.22826086956521396,0.3209876543209896,0.39930151338766007,0.24725274725274726,0.09486166007905138,0,1,0
0.5652173913043473,0.48148148148148434,0.1728754365541327,0.5192307692307693,0.857707509881423,0,1,0
0.639130434782609,0.5543209876543206,0.07916181606519208,0.845467032967033,0.2450592885375494,0,1,0
0.4891304347826093,0.4691358024691359,0.1658905704307334,0.5412087912087913,0.6047430830039525,0,0,1
0.6304347826086977,0.8148148148148153,0.3981373690337602,0.30357142857142855,0.5177865612648221,0,0,1
0.17391304347825737,0.25925925925926135,0.179860302677532,0.4587912087912089,0.6324110671936759,0,0,1
0.4271739130434795,0.43456790123457145,0.13271245634458673,0.6155219780219781,0.8300395256916996,1,0,0
0.7836956521739118,0.6160493827160488,0.05587892898719441,0.8699175824175824,0.7628458498023716,0,1,0
0.22826086956521396,0.333333333333331,0.1781140861466822,0.5467032967032968,0.015810276679841896,0,1,0
0.30434782608695815,0.25925925925926135,0.14260768335273574,0.690934065934066,0.44664031620553357,0,1,0
0.15217391304347597,0.25925925925926135,0.19615832363213037,0.48901098901098905,0.932806324110672,0,1,0
0.5826086956521761,0.6629629629629616,0.759604190919674,0.1326923076923077,0.6719367588932806,0,1,0
0.7717391304347798,0.5592592592592613,0.10360884749708964,0.8005494505494506,0.4150197628458498,1,0,0
0.4521739130434754,0.47037037037036933,0.90046565774156,0.0782967032967033,0.1422924901185771,0,1,0
0.7836956521739118,0.6234567901234565,0.10942956926658906,0.6168956043956044,0.4782608695652174,0,1,0
0.29347826086956436,0.3827160493827178,0.14144353899883585,0.6868131868131868,0.2885375494071146,1,0,0
0.14673913043477907,0.1358024691358049,0.11932479627473806,0.6906593406593406,0.8537549407114624,0,1,0
0.5434782608695659,0.4691358024691359,0.1629802095459837,0.5302197802197802,0.5731225296442688,0,0,1
0.7608695652173922,0.6296296296296306,0.3230500582072177,0.3090659340659341,0.841897233201581,0,1,0
0.10869565217391318,0.17283950617284324,0.28754365541327126,0.3997252747252747,0.7509881422924901,0,1,0
0.652173913043479,0.5679012345679024,0.22526193247962747,0.5137362637362638,0.5177865612648221,0,1,0
0.7826086956521736,0.5679012345679024,0.31548311990686845,0.3228021978021978,0.7351778656126482,0,0,1
0.7141304347826088,0.5827160493827178,0.05471478463329453,0.7858516483516484,0.35968379446640314,0,1,0
0.5652173913043473,0.6913580246913589,0.19732246798603026,0.543956043956044,0.16205533596837945,0,0,1
0.8456521739130416,0.7172839506172822,0.08498253783469151,0.7039835164835165,0.33992094861660077,0,1,0
0.19565217391304496,0.29629629629629967,0.16181606519208383,0.4505494505494506,0.8972332015810277,0,1,0
0.22826086956521396,0.37037037037036935,0.15192083818393481,0.7362637362637363,0.3794466403162055,0,1,0
0.4782608695652155,0.555555555555554,0.27066356228172295,0.44917582417582425,0.09486166007905138,0,1,0
0.21956521739130264,0.28148148148148433,0.09371362048894064,0.964423076923077,0.6442687747035574,0,1,0
0.6086956521739101,0.7654320987654285,0.08265424912689173,0.7184065934065935,0.1383399209486166,0,0,1
0.8152173913043488,0.8024691358024669,0.33643771827706637,0.32417582417582413,0.17391304347826086,0,1,0
0.20652173913043256,0.2839506172839512,0.4080325960419092,0.2967032967032967,0.6442687747035574,0,1,0
0.6880434782608686,0.5617283950617282,0.710128055878929,0.13763736263736265,0.7865612648221344,0,1,0
0.7521739130434809,0.622222222222223,0.160069848661234,0.5320054945054946,0.8260869565217391,0,1,0
0.6010869565217369,0.5975308641975331,0.07508731082654249,0.8399725274725276,0.4150197628458498,1,0,0
0.3934782608695662,0.5308641975308641,0.5657741559953434,0.16923076923076924,0.5059288537549407,0,1,0
0.6956521739130419,0.7012345679012334,0.11350407450523865,0.7739010989010989,0.8102766798418972,0,1,0
0.3445652173913065,0.38395061728395125,0.9825378346915018,0.013324175824175822,0.6126482213438735,0,1,0
0.6836956521739099,0.7012345679012334,0.09837019790454016,0.8163461538461538,0.7549407114624506,0,1,0
0.880434782608693,0.7481481481481463,0.0739231664726426,0.7038461538461539,0.20948616600790515,0,1,0
0.48478260869565054,0.4049382716049408,0.048894062863795114,0.8578296703296704,0.35177865612648224,0,1,0
0.5434782608695659,0.7530864197530871,0.14260768335273574,0.5796703296703297,0.7193675889328063,0,1,0
0.9565217391304373,0.9135802469135819,0.4662398137369034,0.23351648351648352,0.233201581027668,0,1,0
0.30434782608695815,0.3827160493827178,0.3742724097788126,0.2967032967032967,0.5810276679841897,0,0,1
0.7782608695652149,0.6925925925925923,0.13853317811408614,0.717857142857143,0.8221343873517787,0,1,0
0.8913043478260868,0.8271604938271567,0.2549476135040745,0.3832417582417582,0.08695652173913043,0,0,1
0.8423913043478272,0.6913580246913589,0.09720605355064028,0.6776098901098903,0.6600790513833992,0,1,0
0.4891304347826093,0.4320987654320976,0.1880093131548312,0.6002747252747254,0.8537549407114624,0,1,0
0.6130434782608688,0.5432098765432125,0.8760186263096624,0.10631868131868132,0.4505928853754941,0,1,0
0.7619565217391304,0.5432098765432125,0.0890570430733411,0.670467032967033,0.5296442687747036,0,1,0
0.6847826086956542,0.6296296296296306,0.21362048894062863,0.4340659340659341,0.5849802371541502,0,1,0
0.5869565217391287,0.777777777777777,0.22235157159487776,0.39285714285714285,0.019762845849802372,0,1,0
0.39130434782608375,0.5432098765432125,0.38125727590221187,0.30631868131868134,0.5177865612648221,0,1,0
0.3141304347826076,0.35308641975308713,0.15192083818393481,0.4708791208791209,0.8695652173913043,0,1,0
0.5652173913043473,0.777777777777777,0.27823050058207216,0.35302197802197804,0.4189723320158103,0,1,0
0.8750000000000023,0.722222222222223,0.08440046565774156,0.7071428571428572,0.3438735177865613,0,1,0
0.2478260869565191,0.3345679012345715,0.1169965075669383,0.6425824175824176,0.8695652173913043,0,1,0
0.7173913043478233,0.48148148148148434,0.16181606519208383,0.5412087912087913,0.8893280632411067,0,1,0
0.880434782608693,0.8765432098765435,0.1210710128055879,0.6813186813186813,0.38735177865612647,0,1,0
0.7173913043478233,0.4938271604938258,0.32072176949941794,0.38598901098901095,0.0,0,1,0
0.29130434782608805,0.34938271604937976,0.14260768335273574,0.8271978021978023,0.043478260869565216,0,1,0
0.7608695652173922,0.641975308641972,0.210128055878929,0.4065934065934066,0.2450592885375494,0,1,0
0.31521739130434573,0.3950617283950592,0.3311990686845169,0.2980769230769231,0.10276679841897234,0,1,0
0.16304347826086976,0.2839506172839512,0.08323632130384168,0.7527472527472528,0.07509881422924901,1,0,0
0.2717391304347829,0.40740740740740766,0.1362048894062864,0.8296703296703298,0.0,0,1,0
0.8597826086956498,0.7123456790123485,0.0989522700814901,0.7255494505494506,0.7391304347826086,0,1,0
0.26086956521738913,0.3827160493827178,0.10593713620488941,0.7307692307692308,0.4150197628458498,0,0,1
0.4206521739130445,0.3913580246913589,0.15192083818393481,0.7597527472527473,0.07905138339920949,0,1,0
0.23913043478260776,0.3209876543209896,0.17927823050058206,0.5741758241758242,0.1225296442687747,0,0,1
0.8010869565217407,0.7024691358024668,0.11117578579743888,0.6633241758241759,0.2490118577075099,0,1,0
0.6739130434782604,0.6172839506172823,0.1490104772991851,0.6497252747252749,0.08695652173913043,0,1,0
0.880434782608693,0.7407407407407387,0.3637951105937136,0.30219780219780223,0.6363636363636364,0,1,0
0.15217391304347597,0.25925925925926135,0.29336437718277064,0.39285714285714285,0.44664031620553357,0,0,1
0.7826086956521736,0.5802469135802438,0.1478463329452852,0.5233516483516484,0.616600790513834,1,0,0
0.7293478260869553,0.5827160493827178,0.11466821885913853,0.6839285714285716,0.26877470355731226,0,1,0
0.576086956521741,0.5308641975308641,0.21769499417927823,0.41346153846153844,0.3952569169960474,0,0,1
0.3804347826086961,0.5061728395061742,0.18742724097788127,0.4780219780219781,0.5019762845849802,0,0,1
0.3250000000000014,0.4802469135802439,0.9452852153667055,0.042994505494505494,0.5217391304347826,0,1,0
0.7304347826086933,0.5827160493827178,0.10942956926658906,0.7322802197802198,0.4268774703557312,0,1,0
0.2717391304347829,0.25925925925926135,0.23573923166472643,0.46840659340659346,0.13043478260869565,0,1,0
0.7108695652173882,0.7037037037037003,0.20954598370197905,0.4648351648351649,0.8221343873517787,0,1,0
0.15434782608695843,0.2,0.6204889406286379,0.16043956043956045,0.6521739130434783,0,1,0
0.6945652173913037,0.7358024691358049,0.11466821885913853,0.748489010989011,0.8063241106719368,0,1,0
0.8065217391304375,0.5975308641975331,0.10651920838183934,0.5285714285714287,0.03557312252964427,0,1,0
0.40217391304347755,0.5679012345679024,0.3032596041909197,0.3557692307692308,0.39920948616600793,0,0,1
0.923913043478262,0.8395061728395052,0.33760186263096625,0.2925824175824176,0.691699604743083,1,0,0
0.21739130434782636,0.27160493827160276,0.23923166472642607,0.42032967032967034,0.7628458498023716,0,1,0
0.652173913043479,0.6296296296296306,0.15366705471478465,0.6950549450549451,0.2015810276679842,0,1,0
0.22826086956521396,0.3827160493827178,0.2630966239813737,0.4065934065934066,0.7351778656126482,0,1,0
0.746739130434784,0.5913580246913589,0.10942956926658906,0.6326923076923078,0.1541501976284585,0,1,0
0.4456521739130403,0.5925925925925923,0.3381839348079162,0.3337912087912088,0.7075098814229249,0,1,0
0.6858695652173924,0.6790123456790105,0.14493597206053552,0.742857142857143,0.8300395256916996,0,1,0
0.39130434782608375,0.40740740740740766,0.2520372526193248,0.3914835164835164,0.7984189723320159,0,1,0
0.9347826086956497,0.9135802469135819,0.2892898719441211,0.3543956043956044,0.0,0,1,0
0.33695652173912716,0.4691358024691359,0.13329452852153667,0.6387362637362638,0.43478260869565216,0,1,0
0.8000000000000025,0.6543209876543206,0.10011641443538999,0.6532967032967033,0.6403162055335968,0,1,0
0.7521739130434809,0.5506172839506203,0.10826542491268917,0.5765109890109891,0.023715415019762844,0,1,0
0.6630434782608666,0.6172839506172823,0.11641443538998836,0.8228021978021979,0.36363636363636365,0,0,1
0.5978260869565225,0.641975308641972,0.20139697322467986,0.47939560439560447,0.2608695652173913,0,0,1
0.38152173913043425,0.3962962962962997,0.16647264260768335,0.5152472527472528,0.8221343873517787,0,1,0
0.7608695652173922,0.6432098765432126,0.11466821885913853,0.6135989010989011,0.5098814229249012,1,0,0
0.1554347826086966,0.2604938271604948,0.05238649592549476,0.895467032967033,0.41106719367588934,0,1,0
0.6086956521739101,0.6172839506172823,0.11117578579743888,0.5796703296703297,0.5968379446640316,0,1,0
0.44347826086956404,0.4938271604938258,0.06926658905704307,0.8946428571428573,0.6126482213438735,1,0,0
0.5108695652173907,0.40740740740740766,0.3149010477299185,0.38873626373626374,0.31225296442687744,0,1,0
0.3695652173913023,0.4197530864197561,0.14842840512223515,0.6277472527472528,0.7905138339920948,0,0,1
0.6173913043478276,0.5987654320987665,0.05878928987194412,0.7875000000000001,0.7905138339920948,0,1,0
0.880434782608693,0.7123456790123485,0.07916181606519208,0.6813186813186813,0.17786561264822134,0,1,0
0.8608695652173941,0.7308641975308641,0.10011641443538999,0.6538461538461539,0.3715415019762846,0,1,0
0.5543478260869535,0.4938271604938258,0.2421420256111758,0.39560439560439564,0.28063241106719367,0,1,0
0.935869565217394,0.8814814814814773,0.11233993015133877,0.7840659340659342,0.782608695652174,0,1,0
0.8913043478260868,0.8148148148148153,0.29860302677532014,0.35714285714285715,0.09881422924901186,0,1,0
0.8152173913043488,0.6629629629629616,0.09720605355064028,0.6730769230769231,0.6600790513833992,0,1,0
0.22826086956521396,0.34567901234567944,0.19150174621653085,0.4478021978021978,0.22134387351778656,0,0,1
0.39130434782608375,0.5432098765432125,0.239813736903376,0.4601648351648352,0.3952569169960474,0,1,0
0.7499999999999984,0.666666666666669,0.13154831199068684,0.6854395604395606,0.5533596837944664,0,1,0
0.39130434782608375,0.44444444444444603,0.270081490104773,0.3942307692307692,0.21739130434782608,0,0,1
0.6032608695652194,0.6654320987654285,0.05820721769499418,0.8756868131868132,0.8142292490118577,0,1,0
0.4456521739130403,0.4320987654320976,0.16065192083818394,0.6098901098901099,0.09486166007905138,0,1,0
0.5554347826086978,0.49506172839505924,0.12281722933643772,0.6917582417582417,0.8181818181818182,0,1,0
0.7793478260869592,0.5567901234567875,0.08090803259604191,0.694368131868132,0.3359683794466403,0,1,0
0.576086956521741,0.5802469135802438,0.13562281722933645,0.5329670329670331,0.4505928853754941,0,1,0
0.829347826086957,0.6827160493827178,0.1140861466821886,0.7174450549450551,0.5810276679841897,0,1,0
0.7586956521739098,0.5580246913580279,0.1210710128055879,0.6460164835164836,0.6403162055335968,0,0,1
0.22826086956521396,0.3209876543209896,0.09778812572759023,0.6854395604395606,0.24110671936758893,0,1,0
0.4293478260869558,0.5283950617283972,0.11932479627473806,0.7156593406593407,0.7944664031620553,0,1,0
0.19565217391304496,0.333333333333331,0.30558789289871946,0.35302197802197804,0.3952569169960474,0,1,0
0.7717391304347798,0.5876543209876516,0.1169965075669383,0.6714285714285715,0.6284584980237155,0,1,0
0.4239130434782589,0.4197530864197561,0.23864959254947612,0.47115384615384626,0.4308300395256917,0,1,0
0.2717391304347829,0.18518518518518468,0.10651920838183934,0.7211538461538461,0.6877470355731226,0,1,0
0.5152173913043494,0.5098765432098745,0.12165308498253784,0.6986263736263737,0.8102766798418972,0,1,0
0.7608695652173922,0.5814814814814844,0.10360884749708964,0.7000000000000001,0.42292490118577075,0,1,0
0.5010869565217412,0.48518518518518466,0.1490104772991851,0.6396978021978023,0.9090909090909091,0,1,0
0.7663043478260891,0.5654320987654285,0.11641443538998836,0.6395604395604396,0.043478260869565216,0,1,0
0.7065217391304357,0.5308641975308641,0.35681024447031434,0.27609890109890106,0.782608695652174,0,0,1
0.33695652173912716,0.44444444444444603,0.19557625145518046,0.4876373626373627,0.758893280632411,0,1,0
0.7826086956521736,0.7283950617283972,0.14610011641443538,0.5480769230769231,0.1541501976284585,0,1,0
0.5869565217391287,0.6543209876543206,0.24912689173457508,0.4546703296703297,0.6877470355731226,0,1,0
0.4782608695652155,0.666666666666669,0.2619324796274738,0.36401098901098905,0.49407114624505927,0,0,1
0.7673913043478273,0.6469135802469129,0.11175785797438882,0.6383241758241759,0.15019762845849802,0,1,0
0.22826086956521396,0.44444444444444603,0.09545983701979045,0.6785714285714287,0.45454545454545453,0,1,0
0.5326086956521721,0.5308641975308641,0.12863795110593715,0.6840659340659342,0.7272727272727273,0,1,0
0.5652173913043473,0.5925925925925923,0.2019790454016298,0.4505494505494506,0.2134387351778656,0,1,0
0.854347826086959,0.7086419753086411,0.09429569266589057,0.6559065934065934,0.26877470355731226,1,0,0
0.556521739130436,0.6086419753086411,0.2869615832363213,0.3605769230769231,0.8537549407114624,0,1,0
0.8065217391304375,0.6098765432098745,0.10477299185098952,0.6554945054945056,0.019762845849802372,0,0,1
0.19565217391304496,0.26543209876543555,0.08556461001164144,0.7881868131868133,0.7865612648221344,0,1,0
0.3934782608695662,0.34320987654321256,0.1210710128055879,0.6405219780219781,0.8695652173913043,0,1,0
0.7586956521739098,0.5481481481481463,0.10826542491268917,0.6868131868131868,0.24110671936758893,0,1,0
0.4336956521739146,0.6172839506172823,0.35564610011641445,0.30700549450549447,0.8695652173913043,0,1,0
0.7934782608695674,0.6481481481481464,0.11932479627473806,0.6023351648351649,0.2608695652173913,0,0,1
0.7065217391304357,0.6543209876543206,0.3509895227008149,0.3214285714285714,0.6403162055335968,0,1,0
0.816304347826087,0.8086419753086411,0.14610011641443538,0.6714285714285715,0.8379446640316206,0,1,0
0.5891304347826112,0.5209876543209896,0.16356228172293363,0.7870879120879122,0.5652173913043478,0,1,0
0.5010869565217412,0.4604938271604948,0.056461001164144355,0.8921703296703297,0.758893280632411,0,1,0
0.3576086956521704,0.47407407407407665,0.3131548311990687,0.3260989010989011,0.6521739130434783,0,1,0
0.880434782608693,0.7592592592592613,0.07508731082654249,0.7789835164835165,0.22134387351778656,0,1,0
0.5978260869565225,0.6790123456790105,0.2712456344586729,0.38598901098901095,0.7035573122529645,0,0,1
0.7934782608695674,0.777777777777777,0.11350407450523865,0.5755494505494506,0.35968379446640314,0,0,1
0.614130434782607,0.5617283950617282,0.2031431897555297,0.5449175824175825,0.8774703557312253,0,1,0
0.7065217391304357,0.6172839506172823,0.1589057043073341,0.625,0.22924901185770752,0,1,0
0.23913043478260776,0.3580246913580279,0.20081490104772992,0.4931318681318682,0.12648221343873517,0,1,0
0.8076086956521756,0.622222222222223,0.10593713620488941,0.6652472527472527,0.7430830039525692,0,1,0
0.7717391304347798,0.6790123456790105,0.16414435389988358,0.6057692307692308,0.6086956521739131,0,1,0
0.35869565217391475,0.4691358024691359,0.12048894062863795,0.5109890109890111,0.1541501976284585,1,0,0
0.5108695652173907,0.7037037037037003,0.21478463329452852,0.4340659340659341,0.4743083003952569,0,0,1
0.3695652173913023,0.5061728395061742,0.13154831199068684,0.5013736263736264,0.043478260869565216,0,1,0
0.3684782608695642,0.3604938271604948,0.1140861466821886,0.6626373626373627,0.857707509881423,0,1,0
0.29347826086956436,0.2839506172839512,0.1810244470314319,0.6442307692307694,0.2766798418972332,1,0,0
0.7380434782608665,0.8246913580246898,0.8963911525029103,0.08173076923076923,0.42292490118577075,0,0,1
0.4228260869565208,0.6148148148148154,0.33061699650756693,0.31868131868131866,0.8853754940711462,0,1,0
0.8260869565217365,0.6370370370370383,0.10593713620488941,0.5736263736263737,0.03557312252964427,0,1,0
0.9021739130434806,0.8271604938271567,0.19557625145518046,0.6277472527472528,0.4308300395256917,0,0,1
0.917391304347827,0.9481481481481463,0.19965075669383003,0.4376373626373626,0.8142292490118577,0,1,0
